policy_id,title,organization,risk_count,risk_reasons,auto_update_candidate,decision_reason,old_amount_manwon,old_amount_type,old_roi_apply_method,candidate_count,new_selected_amount_manwon,new_selected_type,new_roi_apply_method,new_support_ratio,old_actual,old_basis
PBLN_000000000123607,[경북] 김천시 2026년 4차 중소기업 기술성장 디딤돌 사업 참가기업 추가모집 공고,경상북도,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,700.0,support_amount,subtract,6,700.0,support_amount,subtract,0.1,최대 700만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 스마트공장"
TECHNOPARK:304,(2026-70호) 「2026 강원후평스마트에너지플랫폼 구축사업」 공장에너지관리시스템(FEMS) 수요기업 모집 공고,강원테크노파크,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 기존 타입 subsidy -> 새 타입 support_amount,False,risk_reasons_present,7000.0,subsidy,subtract,6,7000.0,support_amount,subtract,1.0,"최대 7,000만원","금액 판단: 보조금 7,000만원 / 금액 표현: 최대 7,000만원 / 지원 방식: 판로수출"
TECHNOPARK:872,2026년 충남 정보보호 우수사례 지원사업 수혜기업 모집,충남테크노파크,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 기존 타입 subsidy -> 새 타입 support_amount,False,risk_reasons_present,750.0,subsidy,subtract,6,750.0,support_amount,subtract,0.25,최대 750만원,"금액 판단: 보조금 750만원 / 금액 표현: 최대 750만원 / 지원 방식: 현금지원, 컨설팅멘토링, 시험인증, 교육, 에너지효율"
PBLN_000000000117066,장애인고용개선장려금 사업 공고,고용노동부,2,근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,45.0,support_amount,subtract,5,45.0,non_cash,recommend_only,0.6,최대 45만원,금액 판단: 금액 미기재 / 지원 방식: 시험인증
PBLN_000000000118245,[경북] 2026년 중소벤처기업 지식재산권 및 해외인증 지원사업 참가기업 모집 공고,경상북도,2,근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,500.0,support_amount,subtract,5,500.0,non_cash,recommend_only,,최대 500만원,"금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 판로수출, 스마트공장"
PBLN_000000000120673,2026년 다공성 탄소소재 기반 환경소재 및 부품개발 기반구축 사업 수혜기업 지원(시제품 제작 및 기술지도) 사업 공고,산업통상부,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,50.0,support_amount,subtract,5,50.0,support_amount,subtract,,최대 50만원,"금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증"
PBLN_000000000121956,2026년 시흥시 (국비)금형 디지털전환 지원사업 기술지도 모집 공고,경기도,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,200.0,support_amount,subtract,5,200.0,support_amount,subtract,,최대 200만원,"금액 판단: 금액 미기재 / 지원 방식: 공동장비, 컨설팅멘토링, 기술개발, 시험인증, 판로수출, 스마트공장"
PBLN_000000000122174,2026년 인천 블록체인 바우처 지원사업 수요기업 모집 공고,인천광역시,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,500.0,support_amount,subtract,5,500.0,support_amount,subtract,,최대 500만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 교육"
PBLN_000000000123165,[울산] 데이터 파이프라인 구축 사업 수혜기업 추가 모집 공고(지역주도형 AI 대전환),중소벤처기업부,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,5000.0,support_amount,subtract,5,5000.0,support_amount,subtract,,"최대 5,000만원","금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증"
PBLN_000000000123210,2026년 2차 국가표준기술력향상사업 신규지원 대상과제 공고,산업통상부,2,근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 subsidy -> 새 타입 support_amount,False,risk_reasons_present,7000.0,subsidy,subtract,5,7000.0,support_amount,subtract,1.0,"최대 7,000만원","금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 교육, 에너지효율"
PBLN_000000000123261,[인천] 2026년 우수디자인 시제품개발지원사업 모집 공고,인천광역시,2,근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,290.0,support_amount,subtract,5,290.0,non_cash,recommend_only,0.5,최대 290만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증"
PBLN_000000000123284,2026년 고용노동부(안전보건공단) 연계 스마트 안전장비지원 품목 등록 시행계획 공고,과학기술정보통신부,2,근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 subsidy -> 새 타입 support_amount,False,risk_reasons_present,3000.0,subsidy,subtract,5,3000.0,support_amount,subtract,0.8,"최대 3,000만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 기술개발, 시험인증, 판로수출"
PBLN_000000000123462,[경기] 고양시 2026년 28청춘창업소 제품화 지원 프로그램 참가자 모집 공고,경기도,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,270.0,support_amount,subtract,5,270.0,support_amount,subtract,,최대 270만원,"금액 판단: 금액 미기재 / 지원 방식: 공동장비, 컨설팅멘토링, 기술개발, 시험인증, 판로수출, 스마트공장"
PBLN_000000000123482,[경기] 2026년 기후테크 경진대회 참여기업 모집 공고(2027년 경기도 실증화 지원사업 연계),경기도,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,20000.0,support_amount,subtract,5,20000.0,support_amount,subtract,1.0,최대 2억원,"금액 판단: 금액 미기재 / 지원 방식: 공동장비, 기술개발, 시험인증, 교육, 판로수출, 에너지효율, 스마트공장"
PBLN_000000000123520,[제주] 2026년 2차 지역기업 성장사다리 지원사업 공고,중소벤처기업부,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,5000.0,support_amount,subtract,5,5000.0,support_amount,subtract,,"최대 5,000만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 판로수출"
PBLN_000000000123682,2026년 ICT 중소기업 정보보호 지원 사업 수요기업 모집 공고,과학기술정보통신부,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,480.0,subsidy,subtract,5,480.0,subsidy,subtract,0.8,최대 480만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증"
PBLN_000000000123733,[경기] 화성시 2026년 하반기 그린안전리모델링 지원사업 참여기업 모집 공고,경기도,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,500.0,support_amount,subtract,5,500.0,support_amount,subtract,,최대 500만원,"금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 시험인증, 교육"
PBLN_000000000117992,2026년 나눔장비 이전지원사업 모집 공고,과학기술정보통신부,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,6000.0,support_amount,subtract,4,6000.0,support_amount,subtract,0.2,"최대 6,000만원","금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 교육"
PBLN_000000000118049,2026년 중소벤처기업부 외국전문인력(E-7-1) 고용추천 공고,중소벤처기업부,2,근거는 미확인성인데 actual에는 숫자 금액 존재 | 기존 타입 support_amount -> 새 타입 non_cash,False,risk_reasons_present,2897.0,support_amount,subtract,4,2897.0,non_cash,recommend_only,,"최대 2,897만원","금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증"
PBLN_000000000118361,[경기] 부천시 2026년 유해물질 시험분석 수수료 지원 사업 참여 기업 모집 공고,경기도,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,100.0,support_amount,subtract,4,100.0,support_amount,subtract,0.5,최대 100만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 공동장비, 컨설팅멘토링, 기술개발, 시험인증, 판로수출, 스마트공장"
PBLN_000000000119515,2026년 M&A 활성화 지원사업 공고,중소벤처기업부,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,3000.0,support_amount,subtract,4,3000.0,support_amount,subtract,0.5,"최대 3,000만원","금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 시험인증, 교육"
PBLN_000000000119910,2026년 정보보호제품 신속확인 신규 제품 수수료  지원 사업 안내 공고,과학기술정보통신부,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,1000.0,support_amount,subtract,4,1000.0,support_amount,subtract,0.75,"최대 1,000만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 판로수출"
PBLN_000000000121397,[강원] 2026년 바이오기업 애로해소 인허가 컨설팅 지원기업 상시모집 공고,강원특별자치도,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,1000.0,support_amount,subtract,4,1000.0,support_amount,subtract,0.1,"최대 1,000만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 컨설팅멘토링, 기술개발, 시험인증, 판로수출"
PBLN_000000000123173,[전남광주] 여수시 2026년 2차 지역산업위기대응 맞춤형 지원사업 공고,전남광주통합특별시,2,근거는 미확인성인데 actual에는 숫자 금액 존재 | 억 단위 금액이나 기업당/과제당 근거 부족,False,risk_reasons_present,20000.0,support_amount,subtract,4,20000.0,support_amount,subtract,,최대 2억원,"금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증"
PBLN_000000000123268,[충남] 천안시ㆍ아산시 2026년 디스플레이 특화단지 R&D 컨설팅 지원 수혜기업 모집 공고,충청남도,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,300.0,support_amount,subtract,4,300.0,support_amount,subtract,,최대 300만원,"금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증"
PBLN_000000000123336,[서울] 2026년 2차 서울제로마켓 활성화 사업 참여자 모집 공고,서울특별시,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,120.0,subsidy,subtract,4,120.0,subsidy,subtract,0.5,최대 120만원,"금액 판단: 금액 미기재 / 지원 방식: 현금지원, 시험인증, 교육"
PBLN_000000000123471,[충북] 2026년 예비수소전문기업 지원사업 수혜기업 추가 모집 공고,기후에너지환경부,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,5500.0,support_amount,subtract,4,5500.0,support_amount,subtract,,"최대 5,500만원","금액 판단: 금액 미기재 / 지원 방식: 현금지원, 공동장비, 컨설팅멘토링, 기술개발, 시험인증, 교육, 판로수출"
PBLN_000000000123506,[전남광주] 2026년 2차 전남 지역기업 성장사다리 지원사업 연장 공고,중소벤처기업부,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,3500.0,support_amount,subtract,4,3500.0,support_amount,subtract,,"최대 3,500만원","금액 판단: 금액 미기재 / 지원 방식: 기술개발, 시험인증, 판로수출"
PBLN_000000000123543,[경북] 포항시 2026년 경북형(포항) 스마트공장(기초단계) 구축지원사업 추가모집 공고,경상북도,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,6000.0,support_amount,subtract,4,6000.0,support_amount,subtract,0.6,"최대 6,000만원","금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증, 스마트공장"
PBLN_000000000123606,[전남광주] 2026년 3차 융ㆍ복합 가전산업 기업 브랜드 강화 지원 참여기업 모집 공고(지역주도형 일자리 지원사업),전남광주통합특별시,2,subtract 근거에 전체예산/총사업비/조건성 키워드 포함 | 근거는 미확인성인데 actual에는 숫자 금액 존재,False,risk_reasons_present,1000.0,support_amount,subtract,4,1000.0,support_amount,subtract,,"최대 1,000만원","금액 판단: 금액 미기재 / 지원 방식: 컨설팅멘토링, 기술개발, 시험인증"
