policy_id,title,organization,payload_source,raw_candidate_count,support_candidate_count,excluded_candidate_count,selected_amount_manwon,max_amount_numeric_manwon,max_amount_type,roi_apply_method,support_ratio,status,support_candidate_summary,excluded_type_summary,decision,decision_reasons,url
PBLN_000000000123188,[경북] 북부 2026년 3차 지식재산 긴급지원 사업 모집 공고,경상북도,json_only_review,39,12,27,,,unknown,review,0.4,후보 검수 필요,"2000.0만원/consulting_fee/recommend_only: 봉화군) 소재 중소기업 (중소기업 기본법 제2조 및 동법 시행령 제3조에 의거) ☞ 기업 당 2,000만원 이내 지원 - 지식재산 전문가의 IP현안 진단을 통해 컨설턴트 직접컨설팅을 제공하고 || 2000.0만원/total_support_scale/review: 천재지변의 경우 일부 절차는 비대면으로 진행될 수 있음 □ 지원규모 o 기업 당 2,000만원 이내(지원금 합산 기준 || 900.0만원/subsidy/subtract: 해외출원비용 등을 지원 氠瑢 구분 세부 사업명 정부지원금 규모 분담금 특 허 특허기술홍보영상제작 9,000천원 이내 40% (현금20%+현물20%) 단 || 600.0만원/support_amount/subtract: 000천원 이내 리뉴얼브랜드개발 6,000천원 이내 국내출원 지원 특허 1 || 180.0만원/support_amount/subtract: 000천원 이내 국내출원 지원 특허 1,800천원 이내 현금 40% 실용신안 1 || 102.0만원/support_amount/subtract: 800천원 이내 현금 40% 실용신안 1,020천원 이내 상표 420천원 이내 디자인 480천원 이내 해외출원 지원 특허(PCT) 2 || ... 후보 6개 추가",unknown:900.0 | unknown:900.0 | unknown:1600.0 | unknown:600.0 | unknown:900.0 | unknown:900.0 | unknown:600.0 | unknown:1400.0,needs_review,large_amount_delta,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123188
PBLN_000000000123189,[충북] 지능형첨단부품산업의 디지털전환 거점 구축 사업 AI 융합 제품ㆍ솔루션 고도화 지원 수혜기업 모집 공고,산업통상부,json_only_review,6,2,4,,,unknown,review,1.0,후보 검수 필요,"4000.0만원/total_support_scale/review: 후 성능 비교 결과보고서q (지원규모) 기업당 최대 40,000천원 이내 * 기업부담금 지원금의 10% 이상 || None만원/support_ratio/ratio_cap: [충북] 지능형첨단부품산업의 디지털전환 거점 구축 사업 AI 융합 제품ㆍ솔루션 고도화 지원 수혜기업 모집 공고 산업통상부 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스",total_project_cost:4000.0 | total_project_cost:4400.0 | self_funding:4000.0 | self_funding:400.0,needs_review,selected_candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123189
PBLN_000000000123191,[경북] 안동시 2026년 3차 지식재산 긴급지원 사업 모집 공고,경상북도,amount_update_ready,31,7,24,900.0,900.0,subsidy,subtract,0.4,확정,"2000.0만원/consulting_fee/recommend_only: ☞ 안동시 소재 중소기업 (중소기업 기본법 제2조 및 동법 시행령 제3조에 의거) ☞ 기업 당 2,000만원 이내 지원 - 지식재산 전문가의 IP현안 진단을 통해 컨설턴트 직접컨설팅을 제공하고 || 2000.0만원/total_support_scale/review: 천재지변의 경우 일부 절차는 비대면으로 진행될 수 있음 □ 지원규모 o 기업 당 2,000만원 이내(지원금 합산 기준 || 900.0만원/subsidy/subtract: 해외출원비용 등을 지원 氠瑢 구분 세부 사업명 정부지원금 규모 분담금 특 허 특허기술홍보영상제작 9,000천원 이내 40% (현금20%+현물20%) 단 || 600.0만원/support_amount/subtract: 000천원 이내 리뉴얼브랜드개발 6,000천원 이내 해외출원 지원 특허(PCT) 2 || 228.0만원/support_amount/subtract: 000천원 이내 해외출원 지원 특허(PCT) 2,280천원 이내 현금 40% 특허 (개별국) 미 국 4 || 228.0만원/total_support_scale/review: 포기된 경우 지원금 환수 - 지원비용 신청서 접수일 기준으로 지원대상자가 지원 불가한 타 지역으로 이동한 경우 지원 불가 □ 지원규모 氠瑢 구분 세부사업명 정부지원금 규모 해외출원 지원 특허(PCT) 2,280천원 이내 특허 (개별국) 미 국 4 || ... 후보 1개 추가",unknown:900.0 | unknown:900.0 | unknown:1600.0 | unknown:600.0 | unknown:900.0 | unknown:900.0 | unknown:600.0 | unknown:1400.0,safe,clear_selected_candidate,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123191
PBLN_000000000123192,[경북] 영주시 2026년 3차 지식재산 긴급지원 사업 모집 공고,경상북도,amount_update_ready,13,4,9,900.0,900.0,subsidy,subtract,0.4,확정,"2000.0만원/consulting_fee/recommend_only: ☞ 영주시 소재 중소기업 (중소기업 기본법 제2조 및 동법 시행령 제3조에 의거) ☞ 기업 당 2,000만원 이내 지원 - 지식재산 전문가의 IP현안 진단을 통해 컨설턴트 직접컨설팅을 제공하고 || 2000.0만원/total_support_scale/review: 천재지변의 경우 일부 절차는 비대면으로 진행될 수 있음 □ 지원규모 o 기업 당 2,000만원 이내(지원금 합산 기준 || 900.0만원/subsidy/subtract: 해외출원비용 등을 지원 氠瑢 구분 세부 사업명 정부지원금 규모 분담금 특 허 특허기술홍보영상제작 9,000천원 이내 40% (현금20%+현물20%) 단 || None만원/support_ratio/ratio_cap: [경북] 영주시 2026년 3차 지식재산 긴급지원 사업 모집 공고 경상북도 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활",unknown:900.0 | unknown:900.0 | unknown:1600.0 | unknown:600.0 | unknown:900.0 | unknown:900.0 | unknown:600.0 | unknown:1400.0,needs_review,large_amount_delta,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123192
PBLN_000000000123195,[경북] 의성군 2026년 3차 지식재산 긴급지원 사업 모집 공고,경상북도,amount_update_ready,31,7,24,900.0,900.0,subsidy,subtract,0.4,확정,"2000.0만원/consulting_fee/recommend_only: ☞ 의성군 소재 중소기업 (중소기업 기본법 제2조 및 동법 시행령 제3조에 의거) ☞ 기업 당 2,000만원 이내 지원 - 지식재산 전문가의 IP현안 진단을 통해 컨설턴트 직접컨설팅을 제공하고 || 2000.0만원/total_support_scale/review: 천재지변의 경우 일부 절차는 비대면으로 진행될 수 있음 □ 지원규모 o 기업 당 2,000만원 이내(지원금 합산 기준 || 900.0만원/subsidy/subtract: 해외출원비용 등을 지원 氠瑢 구분 세부 사업명 정부지원금 규모 분담금 특 허 특허기술홍보영상제작 9,000천원 이내 40% (현금20%+현물20%) 단 || 600.0만원/support_amount/subtract: 000천원 이내 리뉴얼브랜드개발 6,000천원 이내 해외출원 지원 특허(PCT) 2 || 228.0만원/support_amount/subtract: 000천원 이내 해외출원 지원 특허(PCT) 2,280천원 이내 현금 40% 특허 (개별국) 미 국 4 || 228.0만원/total_support_scale/review: 포기된 경우 지원금 환수 - 지원비용 신청서 접수일 기준으로 지원대상자가 지원 불가한 타 지역으로 이동한 경우 지원 불가 □ 지원규모 氠瑢 구분 세부사업명 정부지원금 규모 해외출원 지원 특허(PCT) 2,280천원 이내 특허 (개별국) 미 국 4 || ... 후보 1개 추가",unknown:900.0 | unknown:900.0 | unknown:1600.0 | unknown:600.0 | unknown:900.0 | unknown:900.0 | unknown:600.0 | unknown:1400.0,safe,clear_selected_candidate,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123195
PBLN_000000000123203,AI기반 Age-Tech 산업 중심의 디지털의료제품 지원 바이오데이터 및 알고리즘 실증 기술서비스 모집 상시 공고(산업혁신기반구축ㆍ2차년도),산업통상부,no_support_candidate,0,0,0,,,unknown,review,,후보 없음,,,needs_review,candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123203
PBLN_000000000123205,[경기] 안양시 2026년 하반기 국내외 IP 출원 및 인증 지원사업 모집 공고,경기도,amount_update_ready,8,7,1,2000000.0,2000000.0,support_amount,subtract,0.8,확정,2000000.0만원/support_amount/subtract: 아래 요건을 모두 충족하는 기업 ① 소재지 : 안양시 소재 (본사 또는 공장) 중소ㆍ벤처기업 (사업자등록 기준) ② 매출액 : 재무제표 최근 3년 평균 매출액 200억 이하 (상장사ㆍ중견기업 제외) ☞ 국내외 IP 출원 소요비용의 80% 지원 || 0.1만원/fee/review: 상표의 경우 이미지 첨부 경쟁력 및 시장성 상품화 추진계획 출원에 따른 기대효과 소요비용 (VAT 제외) 천원 미만 절사 관 납 료 천원 컨설팅 수수료 천원 기 타1 천원 합 계 천원 氠瑢 [서식 제3호] 지원사업 신청서 (인증) 氠瑢 2026년도 국내외 IP 출원 및 인증 지원사업 (인증) 氠瑢 기업명 사업자등 || 400.0만원/non_cash/recommend_only: 가능예시: 인증분야 내에서 ‘ISO 인증’1건만 지원 가능 ▶ 출원 완료 후 접수 (소요비용 기업 선납) 氠瑢 분 야 내 용 지원비율 지원한도(최대) 지원조건 IP (지식재산권) 해외특허 (개별국 및 PCT) 진흥원 80% 기업부담 20% 400만원/건 [선택1] 연간1건 국내특허 100만원/건 [선택2] 연간2건 실용신 || 100.0만원/non_cash/recommend_only: 가능예시: 인증분야 내에서 ‘ISO 인증’1건만 지원 가능 ▶ 출원 완료 후 접수 (소요비용 기업 선납) 氠瑢 분 야 내 용 지원비율 지원한도(최대) 지원조건 IP (지식재산권) 해외특허 (개별국 및 PCT) 진흥원 80% 기업부담 20% 400만원/건 [선택1] 연간1건 국내특허 100만원/건 [선택2] 연간2건 실용신 || 30.0만원/non_cash/recommend_only: 가능예시: 인증분야 내에서 ‘ISO 인증’1건만 지원 가능 ▶ 출원 완료 후 접수 (소요비용 기업 선납) 氠瑢 분 야 내 용 지원비율 지원한도(최대) 지원조건 IP (지식재산권) 해외특허 (개별국 및 PCT) 진흥원 80% 기업부담 20% 400만원/건 [선택1] 연간1건 국내특허 100만원/건 [선택2] 연간2건 실용신 || 400.0만원/non_cash/recommend_only: 가능예시: 인증분야 내에서 ‘ISO 인증’1건만 지원 가능 ▶ 획득(인증) 완료 후 접수 (소요비용 기업 선납) 氠瑢 분 야 내 용 지원비율 지원한도(최대) 지원조건 인증 품질인증 국내 진흥원 80% 기업부담 20% 400만원/건 연간1건 해외 ISO인증 氠瑢 ★ 조건부 인정 제도 운영 - 신청 시점에 인증 미취득 기업은 || ... 후보 1개 추가,revenue_condition:2000000.0,needs_review,selected_context_has_risk_keyword | large_amount_delta,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123205
PBLN_000000000123210,2026년 2차 국가표준기술력향상사업 신규지원 대상과제 공고,산업통상부,json_only_review,24,13,11,,,unknown,review,,후보 검수 필요,1000.0만원/support_amount/subtract: 2~4차년도:각12개월)ㅇ 정부지원연구개발비:’26년0.1억원이내(총정부지원연구개발비0 || 7000.0만원/support_amount/subtract: 1억원이내(총정부지원연구개발비0.7억원이내)ㅇ단계구분:1단계(1~2차년도) || 8550.0만원/support_amount/subtract: 2~4차년도:각12개월)ㅇ 정부지원연구개발비:’26년0.855억원이내(총정부지원연구개발비5 || 59850.0만원/support_amount/subtract: 855억원이내(총정부지원연구개발비5.985억원이내)ㅇ단계구분:1단계(1~2차년도) || 6000.0만원/support_amount/subtract: 2~5차년도:각12개월)ㅇ 정부지원연구개발비:’26년0.6억원이내(총정부지원연구개발비5 || 54000.0만원/support_amount/subtract: 6억원이내(총정부지원연구개발비5.4억원이내)ㅇ단계구분:1단계(1~2차년도) || ... 후보 7개 추가,unknown:50000.0 | unknown:50000.0 | unknown:138000.0 | unknown:38000.0 | unknown:38000.0 | unknown:50000.0 | unknown:88000.0 | unknown:50000.0,needs_review,large_amount_delta,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123210
PBLN_000000000123222,2026년 2차 섬유산업 지능형 마이크로팩토리 제조 플랫폼 실증기반 구축사업 I-Tube 기술지원 서비스 참여기업 모집 공고,산업통상부,no_support_candidate,0,0,0,,,unknown,review,,후보 없음,,,needs_review,candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123222
PBLN_000000000123225,[전북] 2026년 5차 ILP 서비스 기술연결 수요기업 모집 공고,전북특별자치도,no_support_candidate,0,0,0,,,unknown,review,,후보 없음,,,needs_review,candidate_missing,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123225
PBLN_000000000123231,[충북] 2026년 산업 AI 도입·실증 지원사업 참여기업 모집 공고(산업 인공지능 전환 및 확산 기반조성 사업),산업통상부,amount_update_ready,5,3,2,5500.0,5500.0,support_amount,subtract,1.0,확정,"5500.0만원/support_amount/subtract: 예측분석 등 AI 솔루션을 적용ㆍ최적화 할 수 있는 기업(지역제한 없음) ☞ 수요-공급기업 간 매칭을 통해 AI 솔루션 적용 가능 분야에 AI 솔루션을 도입ㆍ최적화할 수 있도록 실증 비용(과제당 55,000천원) 지원 사업신청 방법 온라인 접수 (충북과기원 과제관리시스템) 사업신청 사이트 온라인신청 바로가기 문의처 충북과 || 5500.0만원/total_support_scale/review: 지원규모: 3개 과제(과제당 55,000천원) ㅇ 수요기업과 AI 솔루션 공급기업 간 컨소시엄 구성 후 지원 마 || None만원/support_ratio/ratio_cap: [충북] 2026년 산업 AI 도입·실증 지원사업 참여기업 모집 공고(산업 인공지능 전환 및 확산 기반조성 사업) 산업통상부 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책",total_project_cost:0.0 | total_project_cost:5500.0,safe,clear_selected_candidate,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123231
PBLN_000000000123247,[경남] 고성군 2026년 3차 시군구연고산업육성사업 지원기업 모집 공고,중소벤처기업부,json_only_review,17,5,12,,,unknown,review,0.1,후보 검수 필요,"500.0만원/consulting_fee/recommend_only: 스마트화를 위한 전문가 자문 및 컨설팅 비용 지원 생산성 향상 및 공정 혁신을 위한 전문가 자문 및 컨설팅 비용 지원 5백만원 10% 사업화 지원 시험 인증 지원 조선 기자재 각종 선급인증 || 1000.0만원/non_cash/recommend_only: 국제규격 취득 비용 지원 지원 조선업 기업 각종 인증 비용 지원 10백만원 10% 외국 인력 관련 지원 외국인 우수인력 채용 지원 외국인 기량 검증 및 인력(E7 비자) 채용을 위한 각종 경비 지원 및 현지 채용 면접 || 200.0만원/equipment_usage_fee/recommend_only: 국제규격 취득 비용 지원 지원 조선업 기업 각종 인증 비용 지원 10백만원 10% 외국 인력 관련 지원 외국인 우수인력 채용 지원 외국인 기량 검증 및 인력(E7 비자) 채용을 위한 각종 경비 지원 및 현지 채용 면접 참가 비용 지원 외국인(E7 비자) 채용 관련 기업체 인원 국외 출장비 및 체류비 지원 2백만원 10% || 2500.0만원/support_amount/subtract: 기업 자부담 비율은 부가세 제외 금액에 대한 자부담 비율임 □ 지원방법 : ㅇ (지원 금액) 기업별 신청서 및 사업계획서에 따라 프로그램별 최대 지원금액 내 지원 * 지원 프로그램에 따라 지원 금액의 10% 기업 자부담 매칭 필수 * 예시 : 지원금 25백만원 + 기업부담금(10%) 2 || 3000.0만원/support_amount/subtract: 사업 결과보고서 제출 - ④ 경남TP → 수혜기업 최종 결과 평가 후 지원금 지급 30,000천원 氠瑢 3 신청자격 □ 지원대상: 아래 가지 요건을 모두 충족하는 기업 ㅇ 사업장(본사",unknown:150.0 | total_project_cost:250.0 | revenue_condition:2750.0 | revenue_condition:100000.0 | self_funding:100000.0 | self_funding:3630.0 | unknown:3000.0 | self_funding:300.0,needs_review,large_amount_delta,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123247
