policy_id,title,organization,amount_manual_review_required,amount_manual_review_category,amount_manual_review_category_ko,amount_manual_review_reason,amount_manual_review_status,candidate_types,support_candidate_count,candidate_summary,manual_review_decision,manual_selected_amount_manwon,manual_selected_amount_type,manual_roi_apply_method,manual_evidence,manual_note,url
PBLN_000000000123718,[전남광주] 2026년 2차 중소기업 맞춤형 성장지원(컨설팅) 참여기업 모집 기간 연장 공고,전남광주통합특별시,True,recommend_only_payload,비현금/수수료/컨설팅성,비현금/수수료/컨설팅성 지원이라 ROI 직접 차감은 불가,pending,consulting_fee:4,4,350.0만원/consulting_fee/recommend_only: 사업 참여가 제한될 수 있음 ◦ 지원한도 : 기업당 최대 1건(개) 과제(3.5백만원/건) ◦ 지원절차 : 신청서 제출 및 선정평가 후 컨설팅 지원 氠瑢 신청서 제출 지원기업 선정 컨설팅 수행 결과보고 수당 지급 컨설팅 신청서 || 350.0만원/consulting_fee/recommend_only: 첫 번째 및 마지막 컨설팅은 대면 컨설팅으로 진행필요) 컨설팅 기간 - 지원결정일로부터 2026년 11월 30일까지 지급 한도액 - 과제별 3.5백만원(부가세 포함) || 350.0만원/consulting_fee/recommend_only: 사업 참여가 제한될 수 있음 ◦ 지원한도 : 기업당 최대 1건(개) 과제(3.5백만원/건) ◦ 지원절차 : 신청서 제출 및 선정평가 후 컨설팅 지원신청서 제출지원기업 선정컨설팅 수행결과보고수당 지급컨설팅 신청서 및 계획안 제출▶ || 350.0만원/consulting_fee/recommend_only: 첫 번째 및 마지막 컨설팅은 대면 컨설팅으로 진행필요) 컨설팅 기간 - 지원결정일로부터 2026년 11월 30일까지지급 한도액 - 과제별 3.5백만원(부가세 포함),,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123718
PBLN_000000000123720,[부산] 2026년 콘텐츠코리아 랩 미드폼 영상콘텐츠 제작지원 사업 모집 공고,부산광역시,True,manual_representative_recoverable,대표금액 회수 가능 후보,현금성/바우처 후보가 있어 수기검수로 대표금액 회수 가능,pending,subsidy:1 | support_amount:1 | total_support_scale:1,3,"0.0만원/subsidy/subtract: 진출 플랫폼 등 상세히 기재 신청사업비 00,000천원(국비100%) 본인은 부산정보산업진흥원에서 시행하는 ‘2026 부산 콘텐츠코리아랩 미드폼 영상콘텐츠 제작지원 사업 공고문’을 충분히 숙지하였으 || 5000.0만원/support_amount/subtract: 지원금 5,000만원 이하인 과제는 과제 수에서 제외 牭景 그렇다 牭景 아니다 2 ㅇ 신청일 현재 동일한 과제로(과제 목표와 산출물이 동일한 경우) 진흥원 및 타 || 4750.0만원/total_support_scale/review: 드폼 영상콘텐츠 제작을 통한 부가가치 창출 ○ 지원규모 : 총 4개사 / 기업당 47,500천원 ○ 사업기간 : 협약체결일 ~ 2026. 11. 30. 2. 지원내용 ○ 지원내",,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123720
PBLN_000000000123731,[대구] 2026년 수요맞춤형 AI솔루션 개발ㆍ실증 지원 사업 컨소시엄 모집 재공고(제조업 AI융합 기반 조성사업),대구광역시,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,equipment_usage_fee:1 | fee:12 | non_cash:1 | support_ratio:1,15,5000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30 || 5000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30억원 이상 60 || 10000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30억원 이상 600천원800천 || 10000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30억원 이상 600천원800천원1 || 30000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30억원 이상 600천원800천원1 || 30000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30억원 이상 600천원800천원1 || 50000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30억원 이상 600천원800천원1 || 50000.0만원/fee/review: -11- 사업비 규모표준수수료⦁5천만원 미만⦁5천만원 이상 1억원 미만⦁1억원 이상 3억원 미만⦁3억원 이상 5억원 미만⦁5억원 이상 10억원 미만⦁10억원 이상 30억원 미만⦁30억원 이상 600천원800천원1 || ... 후보 7개 추가,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123731
PBLN_000000000123739,2026년 4차 무기체계 부품국산화개발 지원사업 (상생협력부품국산화) 과제ㆍ연구개발기관 모집 공고,방위사업청,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,non_cash:2 | support_ratio:1,3,86500.0만원/non_cash/recommend_only: 지원규모 및 기간 1) 지원규모 : ‘26년 신규예산 8.65억원 * ’ 정부지원연구개발비 + 체계적합성 시험평가비 ‘ 는 최대 100억원까지 지원 2) 지원기간 : 최대 60개월 이내 구분 기업규모별 연구개 || 1000000.0만원/non_cash/recommend_only: 65억원 * ’ 정부지원연구개발비 + 체계적합성 시험평가비 ‘ 는 최대 100억원까지 지원 2) 지원기간 : 최대 60개월 이내 구분 기업규모별 연구개발비 지원규모 (체계적합성 시험비 제외) 정부지원연구개발비 + 투자기업 출 || None만원/support_ratio/ratio_cap: 2026년 4차 무기체계 부품국산화개발 지원사업 (상생협력부품국산화) 과제ㆍ연구개발기관 모집 공고 방위사업청 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123739
PBLN_000000000123745,2026년 4차 예술산업보증 7월 공고,문화체육관광부,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,guarantee:2 | support_ratio:1,3,100000.0만원/guarantee/exclude: 예술 프로젝트 보증(기업당 최대 통합 한도는 10억 원 이내) 지원 || 20.0만원/guarantee/exclude: 보증기관의 보증심사를 받게 되면 ‘기술 평가료’(20만원)를 납부해야 하며 || None만원/support_ratio/ratio_cap: 2026년 4차 예술산업보증 7월 공고 문화체육관광부 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고 온라인화상회의실 정책정보 개방 속보성 대시보드 고객알,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123745
PBLN_000000000123747,2026년 디지털전환 혁신기업 기획지원 사업 (컨설팅 참여기업(관)) 모집,경상북도,True,mixed_manual_review,혼합 수기검수,지원 후보가 혼합되어 대표금액/적용방식 수기확인 필요,pending,consulting_fee:1 | support_ratio:1,2,150.0만원/consulting_fee/recommend_only: 연 구 소 중 하 나 이 상 이 설 립 되 어 있 어 야 함 □ 지원내용 - 컨설팅 참여기업(관) : 총 2개사 내외 * 지원규모는 상황에 따라 변경될 수 있음 - 지원규모 : 150만원 내외 - 주관기업에서 제안한 AI(AX전환)기술 기반으로 한 기획과제와 관련하여 전문컨설팅 기업인 컨설팅 참여기업(관)*과의 컨소시엄 운영을 || None만원/support_ratio/ratio_cap: 2026년 디지털전환 혁신기업 기획지원 사업 (컨설팅 참여기업(관)) 모집 경상북도 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고 온라인화상회의실 정책정,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123747
PBLN_000000000123764,AI융합 의료기기 신뢰성 강화 및 성능 평가ㆍ실증 사업 수혜기업 모집 공고,산업통상부,True,recommend_only_payload,비현금/수수료/컨설팅성,비현금/수수료/컨설팅성 지원이라 ROI 직접 차감은 불가,pending,non_cash:1,1,"960.0만원/non_cash/recommend_only: 000천원정부지원금의 20%9,600천원협약일 ~10월 말 ③ 임상 설계 (1건) - 임상시험계획서 작성 컨설팅",,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123764
PBLN_000000000123766,[충북] 2026년 스마트공장 구축 자부담금 지원사업 수혜기업 모집 공고,충청북도,True,manual_representative_recoverable,대표금액 회수 가능 후보,현금성/바우처 후보가 있어 수기검수로 대표금액 회수 가능,pending,support_amount:4,4,4000.0만원/support_amount/subtract: 최대 40백만원 자부담금 지원 - 정부형 스마트공장 구축사업 - 지역특화형(레전드 50+ || 2000.0만원/support_amount/subtract: 최대 20백만원 자부담금 지원 - ① ~ ②에서 명시된 사업 외 ‘2026년 스마트 제조혁신 지원사업 통합공고’에 포함된 스마트공장 구축 사업 : 부처협업형 || 4000.0만원/support_amount/subtract: 최대 40백만원 자부담금 지원 - 정부형 스마트공장 구축사업 - 지역특화형(레전드 50+ || 2000.0만원/support_amount/subtract: 최대 20백만원 자부담금 지원 - ① ~ ②에서 명시된 사업 외 ‘2026년 스마트 제조혁신 지원사업 통합공고’에 포함된 스마트공장 구축 사업 : 부처협업형,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123766
PBLN_000000000123767,2026년 바이오소재(항원ㆍ항체) 개발지원사업 공고(중소형 CDMO육성 항원 항체소재 뱅크 구축 사업),산업통상부,True,recommend_only_payload,비현금/수수료/컨설팅성,비현금/수수료/컨설팅성 지원이라 ROI 직접 차감은 불가,pending,non_cash:2,2,5000.0만원/non_cash/recommend_only: 중소형 CDMO 기업 등 대상 항원ㆍ항체 소재 개발 및 시험ㆍ분석 지원 - 기업당 약 5천만원에서 1억 상당규모의 기술지원 || 10000.0만원/non_cash/recommend_only: 중소형 CDMO 기업 등 대상 항원ㆍ항체 소재 개발 및 시험ㆍ분석 지원 - 기업당 약 5천만원에서 1억 상당규모의 기술지원,,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123767
PBLN_000000000123771,[강원] 2026년 3차 지식재산 긴급지원 모집 공고,강원특별자치도,True,recommend_only_payload,비현금/수수료/컨설팅성,비현금/수수료/컨설팅성 지원이라 ROI 직접 차감은 불가,pending,consulting_fee:1,1,"2000.0만원/consulting_fee/recommend_only: 양양군 ☞ 기업당 2,000만 원 이내 지원 - 지식재산 전문가의 IP현안 진단을 통해 컨설턴트 직접컨설팅을 제공하고",,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123771
PBLN_000000000123782,[충남] 2026년 콘텐츠코리아랩 미드폼 영상콘텐츠 제작 지원사업 모집 공고,충청남도,True,manual_representative_recoverable,대표금액 회수 가능 후보,현금성/바우처 후보가 있어 수기검수로 대표금액 회수 가능,pending,support_amount:4 | support_ratio:1 | total_support_scale:2,7,"4500.0만원/support_amount/subtract: 최종 선정팀은 협약 종료 시점까지 충청남도 내 사업장(본사)을 유지하여야 함 ② 국세 및 지방세 체납 사실이 없는 자 ③ 정부지원사업 참여제한 등의 제재조치를 받고 있지 않은 자 ☞ 공포 장르 과제당 4,500만원 || 4250.0만원/support_amount/subtract: 자유 장르 과제당 4,250만원 지원 || 2000.0만원/support_amount/subtract: 신청일 현재 당해연도 충남콘텐츠진흥원 지원사업에서 지원금을 직접 교부받아 완료하였거나 수행 중인 과제가 총 3개 이하이다(단 2,000만원 이하 과제는 제외) 또는 당해연도 지원받은 누적 금액과 금번 신규 신청금액의 합계가 5억 원 이하이다 || 50000.0만원/support_amount/subtract: 000만원 이하 과제는 제외) 또는 당해연도 지원받은 누적 금액과 금번 신규 신청금액의 합계가 5억 원 이하이다 || 17500.0만원/total_support_scale/review: 접수 결과에 따라 모집기간 연장 또는 재공고할 수 있음 ❍ 사업대상 : 충남 소재 영상 제작이 가능한 콘텐츠 기업 ❍ 지원내용 : 충남 지역소재*를 활용한 미드폼 영상콘텐츠 제작비 지원 * 지역소재 인정 범위는 공고문 내 2페이지‘지원조건’참고 ❍ 지원규모 : 총 4개 과제(총 지원금 175백만원) ❍ 사업(협약)기간 : 협약체결일 ~ 2026 || 4500.0만원/total_support_scale/review: 최종평가 및 정산Ⅲ지원내용 ❍ 지원 분야별 세부 내용 구분지원규모지원금최종 결과물① 공포장르2개 과제과제당 4,500만원 || None만원/support_ratio/ratio_cap: [충남] 2026년 콘텐츠코리아랩 미드폼 영상콘텐츠 제작 지원사업 모집 공고 충청남도 기업마당>정책정보>지원사업 공고 기업마당 본문 바로가기 주메뉴 바로가기 기업마당 > 정책정보 > 지원사업 공고 메뉴열기 로그인 정책정보 정책정보 지원사업 공고 품목별 법정의무 인증제도 행사정보 정책뉴스 입법·행정예고/고시 월간 중기누리 활용정보 활용정보 기업업무용 서식 입주기업 모집공고 온라인화상회의실 정책",,,,,,,https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000123782
